location,type,long,lat
FKNMS1,Sanctuary,-82.97143,24.51009
FKNMS1,Sanctuary,-82.97399,24.51222
FKNMS1,Sanctuary,-82.97655,24.51436
FKNMS1,Sanctuary,-82.97912,24.5165
FKNMS1,Sanctuary,-82.98168,24.51863
FKNMS1,Sanctuary,-82.98425,24.52078
FKNMS1,Sanctuary,-82.98681,24.52291
FKNMS1,Sanctuary,-82.98938,24.52505
FKNMS1,Sanctuary,-82.99194,24.52718
FKNMS1,Sanctuary,-82.99451,24.52932
FKNMS1,Sanctuary,-82.99708,24.53147
FKNMS1,Sanctuary,-82.99965,24.5336
FKNMS1,Sanctuary,-82.99985,24.53377
FKNMS1,Sanctuary,-83.00221,24.53574
FKNMS1,Sanctuary,-83.00477,24.53788
FKNMS1,Sanctuary,-83.00734,24.54001
FKNMS1,Sanctuary,-83.00991,24.54216
FKNMS1,Sanctuary,-83.01247,24.54429
FKNMS1,Sanctuary,-83.01504,24.54643
FKNMS1,Sanctuary,-83.0176,24.54856
FKNMS1,Sanctuary,-83.02016,24.5507
FKNMS1,Sanctuary,-83.02274,24.55285
FKNMS1,Sanctuary,-83.02531,24.55499
FKNMS1,Sanctuary,-83.02787,24.55712
FKNMS1,Sanctuary,-83.03043,24.55926
FKNMS1,Sanctuary,-83.033,24.5614
FKNMS1,Sanctuary,-83.03557,24.56354
FKNMS1,Sanctuary,-83.03813,24.56568
FKNMS1,Sanctuary,-83.04069,24.56781
FKNMS1,Sanctuary,-83.04326,24.56995
FKNMS1,Sanctuary,-83.04582,24.57208
FKNMS1,Sanctuary,-83.0484,24.57423
FKNMS1,Sanctuary,-83.05096,24.57636
FKNMS1,Sanctuary,-83.05353,24.5785
FKNMS1,Sanctuary,-83.05609,24.58064
FKNMS1,Sanctuary,-83.05865,24.58277
FKNMS1,Sanctuary,-83.06123,24.58492
FKNMS1,Sanctuary,-83.0638,24.58706
FKNMS1,Sanctuary,-83.06636,24.58919
FKNMS1,Sanctuary,-83.06892,24.59133
FKNMS1,Sanctuary,-83.07149,24.59347
FKNMS1,Sanctuary,-83.07406,24.59561
FKNMS1,Sanctuary,-83.07662,24.59775
FKNMS1,Sanctuary,-83.07919,24.59988
FKNMS1,Sanctuary,-83.08175,24.60202
FKNMS1,Sanctuary,-83.08431,24.60415
FKNMS1,Sanctuary,-83.08689,24.6063
FKNMS1,Sanctuary,-83.08945,24.60844
FKNMS1,Sanctuary,-83.09202,24.61058
FKNMS1,Sanctuary,-83.09458,24.61271
FKNMS1,Sanctuary,-83.09714,24.61485
FKNMS1,Sanctuary,-83.09972,24.61699
FKNMS1,Sanctuary,-83.09985,24.62044
FKNMS1,Sanctuary,-83.09985,24.62377
FKNMS1,Sanctuary,-83.09985,24.62711
FKNMS1,Sanctuary,-83.09985,24.6303
FKNMS1,Sanctuary,-83.09985,24.63363
FKNMS1,Sanctuary,-83.09985,24.63697
FKNMS1,Sanctuary,-83.09985,24.64031
FKNMS1,Sanctuary,-83.09985,24.64364
FKNMS1,Sanctuary,-83.09985,24.64698
FKNMS1,Sanctuary,-83.1,24.67156
FKNMS1,Sanctuary,-83.1,24.76667
FKNMS1,Sanctuary,-82.91805,24.76668
FKNMS1,Sanctuary,-82.77958,24.76302
FKNMS1,Sanctuary,-82.77624,24.7629
FKNMS1,Sanctuary,-82.77289,24.76279
FKNMS1,Sanctuary,-82.76956,24.76268
FKNMS1,Sanctuary,-82.76623,24.76256
FKNMS1,Sanctuary,-82.76289,24.76245
FKNMS1,Sanctuary,-82.75956,24.76234
FKNMS1,Sanctuary,-82.7562,24.76223
FKNMS1,Sanctuary,-82.75287,24.76211
FKNMS1,Sanctuary,-82.74953,24.762
FKNMS1,Sanctuary,-82.7462,24.76189
FKNMS1,Sanctuary,-82.74286,24.76178
FKNMS1,Sanctuary,-82.73951,24.76166
FKNMS1,Sanctuary,-82.73617,24.76155
FKNMS1,Sanctuary,-82.73284,24.76144
FKNMS1,Sanctuary,-82.7295,24.76132
FKNMS1,Sanctuary,-82.72617,24.76121
FKNMS1,Sanctuary,-82.72282,24.7611
FKNMS1,Sanctuary,-82.71949,24.76098
FKNMS1,Sanctuary,-82.71615,24.76087
FKNMS1,Sanctuary,-82.71282,24.76076
FKNMS1,Sanctuary,-82.70949,24.76064
FKNMS1,Sanctuary,-82.70613,24.76053
FKNMS1,Sanctuary,-82.70279,24.76042
FKNMS1,Sanctuary,-82.69946,24.7603
FKNMS1,Sanctuary,-82.69613,24.76019
FKNMS1,Sanctuary,-82.69279,24.76008
FKNMS1,Sanctuary,-82.68943,24.75996
FKNMS1,Sanctuary,-82.6861,24.75985
FKNMS1,Sanctuary,-82.68277,24.75974
FKNMS1,Sanctuary,-82.67943,24.75962
FKNMS1,Sanctuary,-82.6761,24.75951
FKNMS1,Sanctuary,-82.67275,24.7594
FKNMS1,Sanctuary,-82.66941,24.75928
FKNMS1,Sanctuary,-82.66608,24.75917
FKNMS1,Sanctuary,-82.66275,24.75906
FKNMS1,Sanctuary,-82.65941,24.75894
FKNMS1,Sanctuary,-82.65606,24.75883
FKNMS1,Sanctuary,-82.65272,24.75872
FKNMS1,Sanctuary,-82.64939,24.75861
FKNMS1,Sanctuary,-82.64605,24.75849
FKNMS1,Sanctuary,-82.64272,24.75838
FKNMS1,Sanctuary,-82.63937,24.75827
FKNMS1,Sanctuary,-82.63604,24.75815
FKNMS1,Sanctuary,-82.6327,24.75804
FKNMS1,Sanctuary,-82.62937,24.75793
FKNMS1,Sanctuary,-82.62603,24.75781
FKNMS1,Sanctuary,-82.62268,24.7577
FKNMS1,Sanctuary,-82.61934,24.75759
FKNMS1,Sanctuary,-82.61601,24.75748
FKNMS1,Sanctuary,-82.61267,24.75736
FKNMS1,Sanctuary,-82.60934,24.75725
FKNMS1,Sanctuary,-82.60598,24.75714
FKNMS1,Sanctuary,-82.60265,24.75702
FKNMS1,Sanctuary,-82.59931,24.75691
FKNMS1,Sanctuary,-82.59598,24.7568
FKNMS1,Sanctuary,-82.59265,24.75668
FKNMS1,Sanctuary,-82.5893,24.75657
FKNMS1,Sanctuary,-82.58596,24.75645
FKNMS1,Sanctuary,-82.58263,24.75634
FKNMS1,Sanctuary,-82.57929,24.75623
FKNMS1,Sanctuary,-82.57596,24.75611
FKNMS1,Sanctuary,-82.5726,24.756
FKNMS1,Sanctuary,-82.56927,24.75589
FKNMS1,Sanctuary,-82.56593,24.75578
FKNMS1,Sanctuary,-82.5626,24.75566
FKNMS1,Sanctuary,-82.55927,24.75555
FKNMS1,Sanctuary,-82.55591,24.75544
FKNMS1,Sanctuary,-82.55257,24.75532
FKNMS1,Sanctuary,-82.54924,24.75521
FKNMS1,Sanctuary,-82.54591,24.7551
FKNMS1,Sanctuary,-82.54257,24.75498
FKNMS1,Sanctuary,-82.53922,24.75487
FKNMS1,Sanctuary,-82.53589,24.75476
FKNMS1,Sanctuary,-82.53255,24.75465
FKNMS1,Sanctuary,-82.52922,24.75453
FKNMS1,Sanctuary,-82.52589,24.75442
FKNMS1,Sanctuary,-82.52253,24.75431
FKNMS1,Sanctuary,-82.5192,24.75419
FKNMS1,Sanctuary,-82.51586,24.75408
FKNMS1,Sanctuary,-82.51253,24.75397
FKNMS1,Sanctuary,-82.50919,24.75385
FKNMS1,Sanctuary,-82.50584,24.75374
FKNMS1,Sanctuary,-82.5025,24.75363
FKNMS1,Sanctuary,-82.49984,24.75354
FKNMS1,Sanctuary,-82.49917,24.75351
FKNMS1,Sanctuary,-82.49583,24.7534
FKNMS1,Sanctuary,-82.4925,24.75329
FKNMS1,Sanctuary,-82.48915,24.75317
FKNMS1,Sanctuary,-82.48582,24.75306
FKNMS1,Sanctuary,-82.48248,24.75295
FKNMS1,Sanctuary,-82.47915,24.75284
FKNMS1,Sanctuary,-82.47581,24.75272
FKNMS1,Sanctuary,-82.47246,24.75261
FKNMS1,Sanctuary,-82.46912,24.7525
FKNMS1,Sanctuary,-82.46579,24.75238
FKNMS1,Sanctuary,-82.46245,24.75227
FKNMS1,Sanctuary,-82.45912,24.75216
FKNMS1,Sanctuary,-82.45576,24.75204
FKNMS1,Sanctuary,-82.45243,24.75193
FKNMS1,Sanctuary,-82.44909,24.75182
FKNMS1,Sanctuary,-82.44576,24.7517
FKNMS1,Sanctuary,-82.44243,24.75159
FKNMS1,Sanctuary,-82.43908,24.75148
FKNMS1,Sanctuary,-82.43574,24.75136
FKNMS1,Sanctuary,-82.43241,24.75125
FKNMS1,Sanctuary,-82.42907,24.75113
FKNMS1,Sanctuary,-82.42574,24.75102
FKNMS1,Sanctuary,-82.42238,24.75091
FKNMS1,Sanctuary,-82.41905,24.7508
FKNMS1,Sanctuary,-82.41572,24.75068
FKNMS1,Sanctuary,-82.41238,24.75057
FKNMS1,Sanctuary,-82.40905,24.75046
FKNMS1,Sanctuary,-82.40569,24.75034
FKNMS1,Sanctuary,-82.40236,24.75023
FKNMS1,Sanctuary,-82.39902,24.75012
FKNMS1,Sanctuary,-82.39569,24.75
FKNMS1,Sanctuary,-82.39235,24.74989
FKNMS1,Sanctuary,-82.389,24.74978
FKNMS1,Sanctuary,-82.38567,24.74966
FKNMS1,Sanctuary,-82.38234,24.74955
FKNMS1,Sanctuary,-82.379,24.74944
FKNMS1,Sanctuary,-82.37567,24.74932
FKNMS1,Sanctuary,-82.37231,24.74921
FKNMS1,Sanctuary,-82.36898,24.7491
FKNMS1,Sanctuary,-82.36564,24.74898
FKNMS1,Sanctuary,-82.36231,24.74887
FKNMS1,Sanctuary,-82.35897,24.74876
FKNMS1,Sanctuary,-82.35562,24.74864
FKNMS1,Sanctuary,-82.35229,24.74853
FKNMS1,Sanctuary,-82.34896,24.74842
FKNMS1,Sanctuary,-82.34562,24.74831
FKNMS1,Sanctuary,-82.34229,24.74819
FKNMS1,Sanctuary,-82.33893,24.74808
FKNMS1,Sanctuary,-82.3356,24.74797
FKNMS1,Sanctuary,-82.33226,24.74785
FKNMS1,Sanctuary,-82.32893,24.74774
FKNMS1,Sanctuary,-82.32559,24.74763
FKNMS1,Sanctuary,-82.32224,24.74751
FKNMS1,Sanctuary,-82.3189,24.7474
FKNMS1,Sanctuary,-82.31557,24.74729
FKNMS1,Sanctuary,-82.31224,24.74718
FKNMS1,Sanctuary,-82.3089,24.74706
FKNMS1,Sanctuary,-82.30555,24.74695
FKNMS1,Sanctuary,-82.30222,24.74684
FKNMS1,Sanctuary,-82.29888,24.74672
FKNMS1,Sanctuary,-82.29555,24.74661
FKNMS1,Sanctuary,-82.29222,24.7465
FKNMS1,Sanctuary,-82.28886,24.74638
FKNMS1,Sanctuary,-82.28552,24.74627
FKNMS1,Sanctuary,-82.28219,24.74616
FKNMS1,Sanctuary,-82.27886,24.74604
FKNMS1,Sanctuary,-82.27552,24.74593
FKNMS1,Sanctuary,-82.27216,24.74582
FKNMS1,Sanctuary,-82.26883,24.7457
FKNMS1,Sanctuary,-82.2655,24.74559
FKNMS1,Sanctuary,-82.26216,24.74548
FKNMS1,Sanctuary,-82.25883,24.74536
FKNMS1,Sanctuary,-82.25548,24.74525
FKNMS1,Sanctuary,-82.25214,24.74514
FKNMS1,Sanctuary,-82.24881,24.74503
FKNMS1,Sanctuary,-82.24548,24.74491
FKNMS1,Sanctuary,-82.24214,24.7448
FKNMS1,Sanctuary,-82.23879,24.74469
FKNMS1,Sanctuary,-82.23545,24.74457
FKNMS1,Sanctuary,-82.23212,24.74446
FKNMS1,Sanctuary,-82.22878,24.74435
FKNMS1,Sanctuary,-82.22545,24.74423
FKNMS1,Sanctuary,-82.22209,24.74412
FKNMS1,Sanctuary,-82.21876,24.74401
FKNMS1,Sanctuary,-82.21542,24.74389
FKNMS1,Sanctuary,-82.21209,24.74378
FKNMS1,Sanctuary,-82.20875,24.74367
FKNMS1,Sanctuary,-82.20541,24.74356
FKNMS1,Sanctuary,-82.20207,24.74344
FKNMS1,Sanctuary,-82.19874,24.74333
FKNMS1,Sanctuary,-82.1954,24.74322
FKNMS1,Sanctuary,-82.19207,24.7431
FKNMS1,Sanctuary,-82.18871,24.74299
FKNMS1,Sanctuary,-82.18538,24.74288
FKNMS1,Sanctuary,-82.18204,24.74276
FKNMS1,Sanctuary,-82.17871,24.74265
FKNMS1,Sanctuary,-82.17538,24.74254
FKNMS1,Sanctuary,-82.17202,24.74243
FKNMS1,Sanctuary,-82.16868,24.74231
FKNMS1,Sanctuary,-82.16535,24.7422
FKNMS1,Sanctuary,-82.16202,24.74209
FKNMS1,Sanctuary,-82.15868,24.74197
FKNMS1,Sanctuary,-82.15533,24.74186
FKNMS1,Sanctuary,-82.152,24.74174
FKNMS1,Sanctuary,-82.14866,24.74163
FKNMS1,Sanctuary,-82.14533,24.74152
FKNMS1,Sanctuary,-82.142,24.7414
FKNMS1,Sanctuary,-82.13864,24.74129
FKNMS1,Sanctuary,-82.1353,24.74118
FKNMS1,Sanctuary,-82.13197,24.74106
FKNMS1,Sanctuary,-82.12864,24.74095
FKNMS1,Sanctuary,-82.1253,24.74084
FKNMS1,Sanctuary,-82.12194,24.74072
FKNMS1,Sanctuary,-82.11861,24.74061
FKNMS1,Sanctuary,-82.11528,24.7405
FKNMS1,Sanctuary,-82.11194,24.74038
FKNMS1,Sanctuary,-82.10861,24.74027
FKNMS1,Sanctuary,-82.10526,24.74016
FKNMS1,Sanctuary,-82.10192,24.74004
FKNMS1,Sanctuary,-82.09859,24.73993
FKNMS1,Sanctuary,-82.09526,24.73982
FKNMS1,Sanctuary,-82.09192,24.7397
FKNMS1,Sanctuary,-82.08857,24.73959
FKNMS1,Sanctuary,-82.08523,24.73948
FKNMS1,Sanctuary,-82.0819,24.73937
FKNMS1,Sanctuary,-82.07856,24.73925
FKNMS1,Sanctuary,-82.07523,24.73914
FKNMS1,Sanctuary,-82.07188,24.73903
FKNMS1,Sanctuary,-82.06855,24.73891
FKNMS1,Sanctuary,-82.06521,24.7388
FKNMS1,Sanctuary,-82.06188,24.73869
FKNMS1,Sanctuary,-82.05854,24.73857
FKNMS1,Sanctuary,-82.05519,24.73846
FKNMS1,Sanctuary,-82.05185,24.73835
FKNMS1,Sanctuary,-82.04852,24.73824
FKNMS1,Sanctuary,-82.04518,24.73812
FKNMS1,Sanctuary,-82.04185,24.73801
FKNMS1,Sanctuary,-82.03849,24.7379
FKNMS1,Sanctuary,-82.03516,24.73778
FKNMS1,Sanctuary,-82.03182,24.73767
FKNMS1,Sanctuary,-82.02849,24.73756
FKNMS1,Sanctuary,-82.02516,24.73744
FKNMS1,Sanctuary,-82.02181,24.73733
FKNMS1,Sanctuary,-82.01847,24.73721
FKNMS1,Sanctuary,-82.01514,24.7371
FKNMS1,Sanctuary,-82.0118,24.73699
FKNMS1,Sanctuary,-82.00847,24.73688
FKNMS1,Sanctuary,-82.00511,24.73676
FKNMS1,Sanctuary,-82.00178,24.73665
FKNMS1,Sanctuary,-81.99982,24.73658
FKNMS1,Sanctuary,-81.99844,24.73654
FKNMS1,Sanctuary,-81.99511,24.73642
FKNMS1,Sanctuary,-81.99178,24.73631
FKNMS1,Sanctuary,-81.98842,24.7362
FKNMS1,Sanctuary,-81.98508,24.73608
FKNMS1,Sanctuary,-81.98175,24.73597
FKNMS1,Sanctuary,-81.97842,24.73586
FKNMS1,Sanctuary,-81.97508,24.73574
FKNMS1,Sanctuary,-81.97173,24.73563
FKNMS1,Sanctuary,-81.9684,24.73552
FKNMS1,Sanctuary,-81.96506,24.73541
FKNMS1,Sanctuary,-81.96173,24.73529
FKNMS1,Sanctuary,-81.9584,24.73518
FKNMS1,Sanctuary,-81.95504,24.73507
FKNMS1,Sanctuary,-81.9517,24.73495
FKNMS1,Sanctuary,-81.94837,24.73484
FKNMS1,Sanctuary,-81.94504,24.73473
FKNMS1,Sanctuary,-81.9417,24.73461
FKNMS1,Sanctuary,-81.93835,24.7345
FKNMS1,Sanctuary,-81.93501,24.73439
FKNMS1,Sanctuary,-81.93168,24.73427
FKNMS1,Sanctuary,-81.92834,24.73416
FKNMS1,Sanctuary,-81.92501,24.73405
FKNMS1,Sanctuary,-81.92166,24.73394
FKNMS1,Sanctuary,-81.91833,24.73382
FKNMS1,Sanctuary,-81.91649,24.73376
FKNMS1,Sanctuary,-81.91324,24.73454
FKNMS1,Sanctuary,-81.91,24.73533
FKNMS1,Sanctuary,-81.90852,24.73568
FKNMS1,Sanctuary,-81.90528,24.73646
FKNMS1,Sanctuary,-81.90204,24.73725
FKNMS1,Sanctuary,-81.89879,24.73803
FKNMS1,Sanctuary,-81.89554,24.73881
FKNMS1,Sanctuary,-81.8923,24.7396
FKNMS1,Sanctuary,-81.88905,24.74038
FKNMS1,Sanctuary,-81.88581,24.74116
FKNMS1,Sanctuary,-81.88257,24.74195
FKNMS1,Sanctuary,-81.87932,24.74273
FKNMS1,Sanctuary,-81.87607,24.74351
FKNMS1,Sanctuary,-81.87281,24.7443
FKNMS1,Sanctuary,-81.86957,24.74508
FKNMS1,Sanctuary,-81.86633,24.74586
FKNMS1,Sanctuary,-81.86308,24.74664
FKNMS1,Sanctuary,-81.85984,24.74743
FKNMS1,Sanctuary,-81.85658,24.74822
FKNMS1,Sanctuary,-81.85334,24.749
FKNMS1,Sanctuary,-81.85009,24.74978
FKNMS1,Sanctuary,-81.84684,24.75056
FKNMS1,Sanctuary,-81.8436,24.75135
FKNMS1,Sanctuary,-81.84034,24.75213
FKNMS1,Sanctuary,-81.8371,24.75292
FKNMS1,Sanctuary,-81.83386,24.7537
FKNMS1,Sanctuary,-81.83061,24.75448
FKNMS1,Sanctuary,-81.82737,24.75527
FKNMS1,Sanctuary,-81.82411,24.75606
FKNMS1,Sanctuary,-81.82086,24.75684
FKNMS1,Sanctuary,-81.81762,24.75762
FKNMS1,Sanctuary,-81.81437,24.7584
FKNMS1,Sanctuary,-81.81113,24.75919
FKNMS1,Sanctuary,-81.80788,24.75997
FKNMS1,Sanctuary,-81.80464,24.76075
FKNMS1,Sanctuary,-81.80139,24.76154
FKNMS1,Sanctuary,-81.79814,24.76232
FKNMS1,Sanctuary,-81.7949,24.7631
FKNMS1,Sanctuary,-81.79164,24.76389
FKNMS1,Sanctuary,-81.7884,24.76467
FKNMS1,Sanctuary,-81.78516,24.76546
FKNMS1,Sanctuary,-81.78191,24.76624
FKNMS1,Sanctuary,-81.77867,24.76702
FKNMS1,Sanctuary,-81.77541,24.76781
FKNMS1,Sanctuary,-81.77216,24.76859
FKNMS1,Sanctuary,-81.76892,24.76938
FKNMS1,Sanctuary,-81.76567,24.77016
FKNMS1,Sanctuary,-81.76243,24.77094
FKNMS1,Sanctuary,-81.75917,24.77173
FKNMS1,Sanctuary,-81.75593,24.77251
FKNMS1,Sanctuary,-81.75269,24.77329
FKNMS1,Sanctuary,-81.74944,24.77408
FKNMS1,Sanctuary,-81.74619,24.77486
FKNMS1,Sanctuary,-81.74294,24.77564
FKNMS1,Sanctuary,-81.7397,24.77643
FKNMS1,Sanctuary,-81.73646,24.77721
FKNMS1,Sanctuary,-81.73321,24.77799
FKNMS1,Sanctuary,-81.72997,24.77878
FKNMS1,Sanctuary,-81.72671,24.77956
FKNMS1,Sanctuary,-81.72346,24.78034
FKNMS1,Sanctuary,-81.72022,24.78113
FKNMS1,Sanctuary,-81.71697,24.78191
FKNMS1,Sanctuary,-81.71373,24.78269
FKNMS1,Sanctuary,-81.71047,24.78348
FKNMS1,Sanctuary,-81.70723,24.78426
FKNMS1,Sanctuary,-81.70399,24.78505
FKNMS1,Sanctuary,-81.70074,24.78583
FKNMS1,Sanctuary,-81.69749,24.78661
FKNMS1,Sanctuary,-81.69424,24.7874
FKNMS1,Sanctuary,-81.69099,24.78818
FKNMS1,Sanctuary,-81.68775,24.78897
FKNMS1,Sanctuary,-81.6845,24.78975
FKNMS1,Sanctuary,-81.68126,24.79053
FKNMS1,Sanctuary,-81.678,24.79132
FKNMS1,Sanctuary,-81.67476,24.7921
FKNMS1,Sanctuary,-81.67152,24.79288
FKNMS1,Sanctuary,-81.66826,24.79367
FKNMS1,Sanctuary,-81.66502,24.79445
FKNMS1,Sanctuary,-81.66177,24.79524
FKNMS1,Sanctuary,-81.65853,24.79602
FKNMS1,Sanctuary,-81.65529,24.7968
FKNMS1,Sanctuary,-81.65204,24.79759
FKNMS1,Sanctuary,-81.64879,24.79837
FKNMS1,Sanctuary,-81.64554,24.79916
FKNMS1,Sanctuary,-81.64229,24.79994
FKNMS1,Sanctuary,-81.63905,24.80072
FKNMS1,Sanctuary,-81.6358,24.8015
FKNMS1,Sanctuary,-81.63256,24.80229
FKNMS1,Sanctuary,-81.6293,24.80307
FKNMS1,Sanctuary,-81.62606,24.80386
FKNMS1,Sanctuary,-81.62282,24.80464
FKNMS1,Sanctuary,-81.61957,24.80542
FKNMS1,Sanctuary,-81.61632,24.8062
FKNMS1,Sanctuary,-81.61306,24.80699
FKNMS1,Sanctuary,-81.60982,24.80777
FKNMS1,Sanctuary,-81.60658,24.80856
FKNMS1,Sanctuary,-81.60333,24.80934
FKNMS1,Sanctuary,-81.60009,24.81013
FKNMS1,Sanctuary,-81.59683,24.81091
FKNMS1,Sanctuary,-81.59359,24.8117
FKNMS1,Sanctuary,-81.59034,24.81248
FKNMS1,Sanctuary,-81.58709,24.81326
FKNMS1,Sanctuary,-81.58385,24.81404
FKNMS1,Sanctuary,-81.5806,24.81483
FKNMS1,Sanctuary,-81.57736,24.81561
FKNMS1,Sanctuary,-81.57412,24.8164
FKNMS1,Sanctuary,-81.57087,24.81718
FKNMS1,Sanctuary,-81.56762,24.81796
FKNMS1,Sanctuary,-81.56436,24.81875
FKNMS1,Sanctuary,-81.56112,24.81953
FKNMS1,Sanctuary,-81.55788,24.82031
FKNMS1,Sanctuary,-81.55463,24.8211
FKNMS1,Sanctuary,-81.55139,24.82188
FKNMS1,Sanctuary,-81.54813,24.82267
FKNMS1,Sanctuary,-81.54489,24.82345
FKNMS1,Sanctuary,-81.54164,24.82423
FKNMS1,Sanctuary,-81.53839,24.82502
FKNMS1,Sanctuary,-81.53515,24.8258
FKNMS1,Sanctuary,-81.53189,24.82659
FKNMS1,Sanctuary,-81.52865,24.82737
FKNMS1,Sanctuary,-81.52541,24.82815
FKNMS1,Sanctuary,-81.52216,24.82893
FKNMS1,Sanctuary,-81.51892,24.82972
FKNMS1,Sanctuary,-81.51566,24.83051
FKNMS1,Sanctuary,-81.51242,24.83129
FKNMS1,Sanctuary,-81.50917,24.83207
FKNMS1,Sanctuary,-81.50593,24.83285
FKNMS1,Sanctuary,-81.50268,24.83364
FKNMS1,Sanctuary,-81.49981,24.83433
FKNMS1,Sanctuary,-81.49943,24.83442
FKNMS1,Sanctuary,-81.49619,24.83521
FKNMS1,Sanctuary,-81.49294,24.83599
FKNMS1,Sanctuary,-81.48969,24.83677
FKNMS1,Sanctuary,-81.48645,24.83755
FKNMS1,Sanctuary,-81.48319,24.83834
FKNMS1,Sanctuary,-81.47995,24.83912
FKNMS1,Sanctuary,-81.47671,24.8399
FKNMS1,Sanctuary,-81.47346,24.84069
FKNMS1,Sanctuary,-81.47022,24.84147
FKNMS1,Sanctuary,-81.46696,24.84226
FKNMS1,Sanctuary,-81.46372,24.84304
FKNMS1,Sanctuary,-81.46047,24.84383
FKNMS1,Sanctuary,-81.45722,24.84461
FKNMS1,Sanctuary,-81.45398,24.84539
FKNMS1,Sanctuary,-81.45072,24.84618
FKNMS1,Sanctuary,-81.44939,24.8465
FKNMS1,Sanctuary,-81.44748,24.84696
FKNMS1,Sanctuary,-81.44424,24.84774
FKNMS1,Sanctuary,-81.44099,24.84852
FKNMS1,Sanctuary,-81.43774,24.84931
FKNMS1,Sanctuary,-81.43449,24.8501
FKNMS1,Sanctuary,-81.43314,24.85042
FKNMS1,Sanctuary,-81.42983,24.85086
FKNMS1,Sanctuary,-81.42653,24.8513
FKNMS1,Sanctuary,-81.42322,24.85174
FKNMS1,Sanctuary,-81.42127,24.852
FKNMS1,Sanctuary,-81.41796,24.85244
FKNMS1,Sanctuary,-81.41466,24.85288
FKNMS1,Sanctuary,-81.41135,24.85332
FKNMS1,Sanctuary,-81.40804,24.85377
FKNMS1,Sanctuary,-81.40473,24.85421
FKNMS1,Sanctuary,-81.4014,24.85465
FKNMS1,Sanctuary,-81.3981,24.85509
FKNMS1,Sanctuary,-81.39479,24.85553
FKNMS1,Sanctuary,-81.39149,24.85597
FKNMS1,Sanctuary,-81.39056,24.8561
FKNMS1,Sanctuary,-81.38817,24.85641
FKNMS1,Sanctuary,-81.3874,24.85652
FKNMS1,Sanctuary,-81.38486,24.85686
FKNMS1,Sanctuary,-81.38154,24.8573
FKNMS1,Sanctuary,-81.37824,24.85774
FKNMS1,Sanctuary,-81.37493,24.85818
FKNMS1,Sanctuary,-81.37163,24.85862
FKNMS1,Sanctuary,-81.3683,24.85907
FKNMS1,Sanctuary,-81.365,24.85951
FKNMS1,Sanctuary,-81.36216,24.85988
FKNMS1,Sanctuary,-81.36168,24.85995
FKNMS1,Sanctuary,-81.35838,24.86039
FKNMS1,Sanctuary,-81.35584,24.86073
FKNMS1,Sanctuary,-81.35507,24.86083
FKNMS1,Sanctuary,-81.35184,24.86126
FKNMS1,Sanctuary,-81.35174,24.86127
FKNMS1,Sanctuary,-81.34844,24.86171
FKNMS1,Sanctuary,-81.34513,24.86215
FKNMS1,Sanctuary,-81.34183,24.8626
FKNMS1,Sanctuary,-81.34077,24.86274
FKNMS1,Sanctuary,-81.33965,24.86289
FKNMS1,Sanctuary,-81.33851,24.86304
FKNMS1,Sanctuary,-81.33519,24.86348
FKNMS1,Sanctuary,-81.3343,24.8636
FKNMS1,Sanctuary,-81.33312,24.86375
FKNMS1,Sanctuary,-81.33188,24.86392
FKNMS1,Sanctuary,-81.32857,24.86436
FKNMS1,Sanctuary,-81.32527,24.8648
FKNMS1,Sanctuary,-81.32196,24.86524
FKNMS1,Sanctuary,-81.31863,24.86568
FKNMS1,Sanctuary,-81.31533,24.86613
FKNMS1,Sanctuary,-81.31202,24.86657
FKNMS1,Sanctuary,-81.31099,24.8667
FKNMS1,Sanctuary,-81.30871,24.86701
FKNMS1,Sanctuary,-81.3054,24.86745
FKNMS1,Sanctuary,-81.30438,24.86758
FKNMS1,Sanctuary,-81.30208,24.86789
FKNMS1,Sanctuary,-81.2989,24.86832
FKNMS1,Sanctuary,-81.29878,24.86833
FKNMS1,Sanctuary,-81.29547,24.86877
FKNMS1,Sanctuary,-81.29373,24.86901
FKNMS1,Sanctuary,-81.29216,24.86922
FKNMS1,Sanctuary,-81.28885,24.86966
FKNMS1,Sanctuary,-81.28553,24.8701
FKNMS1,Sanctuary,-81.28222,24.87054
FKNMS1,Sanctuary,-81.27891,24.87098
FKNMS1,Sanctuary,-81.27561,24.87142
FKNMS1,Sanctuary,-81.2723,24.87186
FKNMS1,Sanctuary,-81.26898,24.87231
FKNMS1,Sanctuary,-81.26567,24.87275
FKNMS1,Sanctuary,-81.26236,24.87319
FKNMS1,Sanctuary,-81.25905,24.87363
FKNMS1,Sanctuary,-81.25575,24.87407
FKNMS1,Sanctuary,-81.25242,24.87452
FKNMS1,Sanctuary,-81.24912,24.87495
FKNMS1,Sanctuary,-81.24581,24.8754
FKNMS1,Sanctuary,-81.2425,24.87584
FKNMS1,Sanctuary,-81.23919,24.87628
FKNMS1,Sanctuary,-81.23587,24.87672
FKNMS1,Sanctuary,-81.23402,24.87697
FKNMS1,Sanctuary,-81.23256,24.87716
FKNMS1,Sanctuary,-81.22925,24.8776
FKNMS1,Sanctuary,-81.22595,24.87804
FKNMS1,Sanctuary,-81.22264,24.87848
FKNMS1,Sanctuary,-81.21931,24.87893
FKNMS1,Sanctuary,-81.21601,24.87937
FKNMS1,Sanctuary,-81.21269,24.87981
FKNMS1,Sanctuary,-81.20939,24.88025
